FIPS,STNAME,CTYNAME,AG1pop,AG2pop,AG3pop,AG4pop,AG5pop,TOT_POP,AG1per,AG2per,AG3per,AG4per,AG5per,AG1hosp,AG2hosp,AG3hosp,AG4hosp,AG5hosp,HospRate
35006,New Mexico,Cibola County,6976,8894,6570,2510,1796,26746,0.260824048,0.332535706,0.245644208,0.093845809,0.067150228,0.02321334,0.028997114,0.056227959,0.036036791,0.033286368,0.177761572
35007,New Mexico,Colfax County,2415,3058,3388,1895,1354,12110,0.199421965,0.25251858,0.279768786,0.156482246,0.111808423,0.017748555,0.02201962,0.064039075,0.060089182,0.055423435,0.219319868
35009,New Mexico,Curry County,14382,18939,9914,3443,2759,49437,0.290915711,0.383093634,0.200538059,0.069644194,0.055808403,0.025891498,0.033405765,0.045903162,0.02674337,0.027664225,0.15960802
35011,New Mexico,De Baca County,440,404,440,287,210,1781,0.247052218,0.226838855,0.247052218,0.161145424,0.117911286,0.021987647,0.019780348,0.056550253,0.061879843,0.058448624,0.218646715
35013,New Mexico,Doña Ana County,61501,75452,46231,19705,14633,217522,0.28273462,0.346870661,0.212534824,0.090588538,0.067271356,0.025163381,0.030247122,0.048649221,0.034785999,0.033346411,0.172192134
35015,New Mexico,Eddy County,16815,19029,13650,4797,3609,57900,0.290414508,0.32865285,0.235751295,0.082849741,0.062331606,0.025846891,0.028658528,0.053963472,0.031814301,0.030897777,0.171180969
35017,New Mexico,Grant County,6171,6845,6746,4390,3194,27346,0.225663717,0.250310832,0.246690558,0.160535362,0.116799532,0.020084071,0.021827105,0.056467469,0.061645579,0.057897528,0.217921751
35019,New Mexico,Guadalupe County,997,1467,1027,426,424,4341,0.229670583,0.337940567,0.236581433,0.09813407,0.097673347,0.020440682,0.029468417,0.05415349,0.037683483,0.048416678,0.190162751
35021,New Mexico,Harding County,94,130,184,131,116,655,0.14351145,0.198473282,0.280916031,0.2,0.177099237,0.012772519,0.01730687,0.064301679,0.0768,0.087788092,0.25896916
35023,New Mexico,Hidalgo County,1066,1090,1136,532,416,4240,0.251415094,0.257075472,0.267924528,0.125471698,0.098113208,0.022375943,0.022416981,0.061327925,0.048181132,0.048634717,0.202936698
35025,New Mexico,Lea County,22760,23756,15147,4634,3314,69611,0.32695982,0.341267903,0.21759492,0.066569939,0.047607418,0.029099424,0.029758561,0.049807477,0.025562856,0.023598997,0.157827316
35027,New Mexico,Lincoln County,3948,4514,5477,3348,2269,19556,0.201881775,0.230824299,0.280067498,0.171200655,0.116025772,0.017967478,0.020127879,0.06410745,0.065741051,0.057513975,0.225457834
35028,New Mexico,Los Alamos County,4665,5653,5373,1935,1475,19101,0.244228051,0.295953091,0.281294173,0.101303597,0.077221088,0.021736297,0.02580711,0.064388236,0.038900581,0.038278493,0.189110717
35029,New Mexico,Luna County,6841,6823,5247,2755,2297,23963,0.285481784,0.284730626,0.218962567,0.11496891,0.095856112,0.025407879,0.024828511,0.050120532,0.044148062,0.047515874,0.192020857
35031,New Mexico,McKinley County,22847,24027,16447,5275,3694,72290,0.316046479,0.332369622,0.227514179,0.072969982,0.051099737,0.028128137,0.028982631,0.052077996,0.028020473,0.02533014,0.162539376
35033,New Mexico,Mora County,897,1052,1261,778,518,4506,0.199067909,0.233466489,0.27984909,0.172658677,0.114957834,0.017717044,0.020358278,0.064057457,0.066300932,0.056984598,0.225418309
35035,New Mexico,Otero County,17183,23022,15102,6385,5089,66781,0.257303724,0.344738773,0.226142166,0.095611027,0.07620431,0.022900031,0.030061221,0.051763942,0.036714634,0.037774476,0.179214305
35037,New Mexico,Quay County,1924,2025,2203,1211,890,8253,0.233127348,0.245365322,0.266933236,0.146734521,0.107839573,0.020748334,0.021395856,0.061101018,0.056346056,0.053456077,0.21304734
35039,New Mexico,Rio Arriba County,10070,10990,10388,4415,3143,39006,0.25816541,0.281751525,0.266318002,0.113187715,0.080577347,0.022976722,0.024568733,0.060960191,0.043464082,0.039942191,0.191911919
35041,New Mexico,Roosevelt County,5474,6753,3844,1475,1197,18743,0.292055701,0.36029451,0.2050899,0.078696047,0.063863843,0.025992957,0.031417681,0.046945078,0.030219282,0.031657307,0.166232305
35043,New Mexico,Sandoval County,37217,44068,38138,16300,9456,145179,0.256352503,0.303542523,0.262696395,0.112275191,0.065133387,0.022815373,0.026468908,0.060131205,0.043113673,0.03228662,0.184815779
35045,New Mexico,San Juan County,36163,40212,29983,10931,7754,125043,0.289204514,0.321585375,0.239781515,0.087417928,0.062010668,0.025739202,0.028042245,0.054885989,0.033568484,0.030738688,0.172974608
35047,New Mexico,San Miguel County,6056,7898,7645,3561,2431,27591,0.219491863,0.286252764,0.277083107,0.129063825,0.088108441,0.019534776,0.024961241,0.063424323,0.049560509,0.043675354,0.201156203
35049,New Mexico,Santa Fe County,30128,41481,41962,23346,13139,150056,0.200778376,0.276436797,0.279642267,0.155581916,0.087560644,0.017869275,0.024105289,0.064010115,0.059743456,0.043403811,0.209131946
35051,New Mexico,Sierra County,1875,2229,2858,2166,1840,10968,0.17095186,0.203227571,0.260576222,0.197483589,0.167760759,0.015214716,0.017721444,0.059645897,0.075833698,0.083159008,0.251574763
35053,New Mexico,Socorro County,4393,4930,4182,1918,1312,16735,0.262503735,0.294592172,0.249895429,0.114610099,0.078398566,0.023362832,0.025688437,0.057201064,0.044010278,0.038862169,0.18912478
35055,New Mexico,Taos County,6436,8463,9248,5348,3340,32835,0.196010355,0.257743262,0.281650678,0.162874981,0.101720725,0.017444922,0.022475212,0.06446984,0.062543993,0.050422963,0.21735693
35057,New Mexico,Torrance County,3624,4487,4249,2019,1212,15591,0.232441793,0.28779424,0.272529023,0.129497787,0.077737156,0.02068732,0.025095658,0.062381893,0.04972715,0.038534308,0.196426329
35059,New Mexico,Union County,840,1389,1027,461,401,4118,0.203982516,0.33729966,0.249392909,0.111947547,0.097377368,0.018154444,0.02941253,0.057086037,0.042987858,0.048269961,0.195910831
35061,New Mexico,Valencia County,19902,23132,19920,8252,5250,76456,0.260306582,0.302553102,0.260542011,0.107931359,0.068666946,0.023167286,0.026382631,0.059638066,0.041445642,0.034038205,0.18467183
36001,New York,Albany County,68921,108428,77695,29769,22304,307117,0.224412846,0.353051117,0.252981763,0.096930486,0.072623788,0.019972743,0.030786057,0.057907525,0.037221307,0.035999612,0.181887245
36003,New York,Allegany County,12064,13554,11997,5165,3650,46430,0.259832005,0.291923325,0.258388973,0.111242731,0.078612966,0.023125048,0.025455714,0.059145236,0.042717209,0.038968447,0.189411654
36005,New York,Bronx County,392880,515655,340222,102014,81361,1432132,0.274332254,0.360061084,0.237563297,0.071232261,0.056811104,0.024415571,0.031397327,0.054378239,0.027353188,0.028161264,0.165705588
36007,New York,Broome County,45061,60507,49549,19398,17144,191659,0.235110274,0.315701324,0.258526863,0.101211005,0.089450535,0.020924814,0.027529155,0.059176799,0.038865026,0.04434063,0.190836425
36009,New York,Cattaraugus County,19125,21588,21398,8587,6142,76840,0.248893805,0.280947423,0.278474753,0.111751692,0.079932327,0.022151549,0.024498615,0.063742871,0.04291265,0.039622454,0.192928139
36011,New York,Cayuga County,16890,23211,22294,8487,6263,77145,0.218938363,0.300874976,0.288988269,0.110013611,0.081184782,0.019485514,0.026236298,0.066149415,0.042245227,0.040243296,0.19435975
36013,New York,Chautauqua County,30330,36630,35275,14253,11451,127939,0.237066102,0.286308319,0.275717334,0.111404654,0.089503592,0.021098883,0.024966085,0.063111698,0.042779387,0.04436693,0.196322984
36015,New York,Chemung County,19996,25235,23048,8967,7008,84254,0.237329978,0.299511002,0.273553778,0.106428181,0.08317706,0.021122368,0.026117359,0.06261646,0.040868422,0.041230869,0.191955477
36017,New York,Chenango County,10785,13055,14013,5584,4099,47536,0.22688068,0.274633962,0.294787109,0.117468866,0.086229384,0.020192381,0.023948081,0.067476769,0.045108044,0.042743906,0.199469181
36019,New York,Clinton County,17475,27192,22264,7976,5788,80695,0.216556168,0.336972551,0.275903092,0.098841316,0.071726873,0.019273499,0.029384006,0.063154218,0.037955065,0.035555011,0.185321799
36021,New York,Columbia County,11466,15799,18396,8190,6065,59916,0.191367915,0.263685827,0.307029842,0.136691368,0.101225048,0.017031744,0.022993404,0.070279131,0.052489485,0.050177256,0.212971021
36023,New York,Cortland County,12102,16010,11821,4549,3341,47823,0.253058152,0.334776154,0.247182318,0.095121594,0.069861782,0.022522176,0.029192481,0.056580033,0.036526692,0.034630485,0.179451866
36025,New York,Delaware County,9102,11504,13019,6202,4700,44527,0.204415299,0.258360096,0.292384396,0.139286276,0.105553934,0.018192962,0.022529,0.066926788,0.05348593,0.052323085,0.213457765
36027,New York,Dutchess County,65069,90316,86700,29146,22487,293718,0.221535623,0.30749222,0.295181092,0.099231235,0.076559829,0.01971667,0.026813322,0.067566952,0.038104794,0.037950707,0.190152446
36029,New York,Erie County,210409,294926,249332,92079,72973,919719,0.228775311,0.320669683,0.271095846,0.100116449,0.079342712,0.020361003,0.027962396,0.062053839,0.038444716,0.039330182,0.188152137
36031,New York,Essex County,6764,10503,11290,5029,3714,37300,0.181340483,0.281581769,0.302680965,0.134825737,0.099571046,0.016139303,0.02455393,0.069283673,0.051773083,0.049357367,0.211107357
36033,New York,Franklin County,11077,16913,13851,4982,3470,50293,0.220249339,0.336289344,0.27540612,0.099059511,0.068995685,0.019602191,0.029324431,0.063040461,0.038038852,0.034201161,0.184207096
36035,New York,Fulton County,11811,15658,15623,6069,4430,53591,0.220391484,0.292175925,0.29152283,0.113246627,0.082663134,0.019614842,0.025477741,0.066729576,0.043486705,0.040976115,0.196284979
36037,New York,Genesee County,13061,16875,16825,5916,4834,57511,0.22710438,0.293422128,0.292552729,0.102867278,0.084053485,0.02021229,0.02558641,0.06696532,0.039501035,0.041665313,0.193930366
36039,New York,Greene County,9049,13831,14103,6163,4345,47491,0.190541366,0.291234129,0.29696153,0.129771957,0.091491019,0.016958182,0.025395616,0.067974494,0.049832431,0.045352098,0.205512821
36041,New York,Hamilton County,639,914,1495,860,526,4434,0.144113667,0.206134416,0.337167343,0.193955796,0.118628778,0.012826116,0.017974921,0.077177605,0.074479026,0.058804285,0.241261953
36043,New York,Herkimer County,14386,17169,17463,7295,5520,61833,0.232658936,0.277667265,0.282422008,0.117979073,0.089272718,0.020706645,0.024212586,0.064646398,0.045303964,0.044252487,0.199122079
36045,New York,Jefferson County,29466,43154,23859,8909,6367,111755,0.263666055,0.386148271,0.213493803,0.079719028,0.056972842,0.023466279,0.033672129,0.048868732,0.030612107,0.028241438,0.164860685
36047,New York,Kings County,638730,993909,590945,204389,154857,2582830,0.247298506,0.384813944,0.228797482,0.079133741,0.059956327,0.022009567,0.033555776,0.052371744,0.030387357,0.029720351,0.168044794
36049,New York,Lewis County,6604,7444,7554,2750,2095,26447,0.249706961,0.281468598,0.285627859,0.103981548,0.079215034,0.02222392,0.024544062,0.065380217,0.039928914,0.039266892,0.191344005
36051,New York,Livingston County,14296,19809,17815,6566,4741,63227,0.226105936,0.313299698,0.281762538,0.10384804,0.074983789,0.020123428,0.027319734,0.064495445,0.039877647,0.037169464,0.188985718
36053,New York,Madison County,16893,20582,20365,7518,5437,70795,0.238618547,0.290726746,0.287661558,0.10619394,0.076799209,0.021237051,0.025351372,0.065845731,0.040778473,0.038069368,0.191281994
36055,New York,Monroe County,177060,240419,196946,72759,55290,742474,0.238472997,0.323807972,0.265256426,0.097995351,0.074467254,0.021224097,0.028236055,0.060717196,0.037630215,0.036913418,0.18472098
36057,New York,Montgomery County,12310,14709,13233,5222,3981,49455,0.248913153,0.297421899,0.267576585,0.105590941,0.080497422,0.022153271,0.02593519,0.06124828,0.040546921,0.039902572,0.189786234
36059,New York,Nassau County,324539,408429,384092,132862,108421,1358343,0.238922717,0.300681787,0.282765104,0.097811819,0.079818573,0.021264122,0.026219452,0.064724932,0.037559739,0.039566067,0.189334311
36061,New York,New York County,267811,708138,383850,146341,122561,1628701,0.164432268,0.434786987,0.235678617,0.08985136,0.075250767,0.014634472,0.037913425,0.053946836,0.034502922,0.037301805,0.17829946
36063,New York,Niagara County,47075,62036,61213,22908,17201,210433,0.223705407,0.294801671,0.290890687,0.108861253,0.081740982,0.019909781,0.025706706,0.066584878,0.041802721,0.040519005,0.194523091
36065,New York,Oneida County,55106,69323,62089,23544,19515,229577,0.240032756,0.301959691,0.270449566,0.102553827,0.08500416,0.021362915,0.026330885,0.061905906,0.03938067,0.042136562,0.191116938
36067,New York,Onondaga County,113279,145913,123982,44357,34278,461809,0.24529405,0.315959628,0.268470298,0.096050532,0.074225491,0.02183117,0.02755168,0.061452851,0.036883404,0.036793576,0.184512682
36069,New York,Ontario County,25109,31323,31539,12911,8982,109864,0.228546203,0.285107041,0.287073109,0.117518022,0.081755625,0.020340612,0.024861334,0.065711035,0.045126921,0.040526263,0.196566165
36071,New York,Orange County,108686,118686,101038,31528,22013,381951,0.284554825,0.310736194,0.264531314,0.08254462,0.057633047,0.025325379,0.027096196,0.060551218,0.031697134,0.028568701,0.173238629
36073,New York,Orleans County,8850,12397,12088,4268,3009,40612,0.217915887,0.305254605,0.297646016,0.105092091,0.074091402,0.019394514,0.026618202,0.068131173,0.040355363,0.036727108,0.191226359
36075,New York,Oswego County,29038,35696,33899,11548,7717,117898,0.246297647,0.302770191,0.287528202,0.097949075,0.065454885,0.021920491,0.026401561,0.065815206,0.037612445,0.032445986,0.184195688
36077,New York,Otsego County,12888,18281,15923,7221,5436,59749,0.215702355,0.30596328,0.266498184,0.120855579,0.090980602,0.01919751,0.026679998,0.061001434,0.046408542,0.045099085,0.198386569
36079,New York,Putnam County,21794,28577,31352,10147,7022,98892,0.220381831,0.288971808,0.317032723,0.102606884,0.071006755,0.019613983,0.025198342,0.07256879,0.039401044,0.035198048,0.191980207
36081,New York,Queens County,501875,809876,609638,200989,156528,2278906,0.220226284,0.355379292,0.267513447,0.088195388,0.068685589,0.019600139,0.030989074,0.061233828,0.033867029,0.034047446,0.179737517
36083,New York,Rensselaer County,36234,52369,43808,16064,10967,159442,0.227255052,0.328451725,0.274758219,0.10075137,0.068783633,0.0202257,0.02864099,0.062892156,0.038688526,0.034096047,0.18454342
36085,New York,Richmond County,114824,152909,131393,45385,31668,476179,0.241136211,0.321116639,0.27593195,0.095310797,0.066504403,0.021461123,0.028001371,0.063160823,0.036599346,0.032966232,0.182188896
36087,New York,Rockland County,100258,95181,79149,27713,23394,325695,0.307827876,0.292239672,0.243015705,0.08508881,0.071827937,0.027396681,0.025483299,0.055626295,0.032674103,0.035605108,0.176785487
36089,New York,St. Lawrence County,27094,33637,28490,10886,7940,108047,0.250761243,0.311318223,0.263681546,0.10075245,0.073486538,0.022317751,0.027146949,0.060356706,0.038688941,0.036427277,0.184937623
36091,New York,Saratoga County,51624,69707,67104,24957,16771,230163,0.224293218,0.302859278,0.291549902,0.10843185,0.072865752,0.019962096,0.026409329,0.066735772,0.041637831,0.036119553,0.190864582
36093,New York,Schenectady County,37247,49767,41746,14724,11866,155350,0.239761828,0.320354039,0.26872224,0.09477953,0.076382362,0.021338803,0.027934872,0.061510521,0.03639534,0.037862737,0.185042272
36095,New York,Schoharie County,6641,8574,9085,4009,2788,31097,0.213557578,0.275717915,0.292150368,0.128919188,0.089654951,0.019006624,0.024042602,0.066873219,0.049504968,0.044441959,0.203869373
36097,New York,Schuyler County,3795,4857,5438,2282,1540,17912,0.211869138,0.271159,0.303595355,0.127400625,0.085975882,0.018856353,0.023645065,0.069492977,0.04892184,0.042618245,0.20353448
36099,New York,Seneca County,7513,10730,9466,3886,2705,34300,0.219037901,0.312827988,0.275976676,0.113294461,0.078862974,0.019494373,0.027278601,0.063171061,0.043505073,0.039092376,0.192541484
36101,New York,Steuben County,22603,27252,27091,10839,8011,95796,0.235949309,0.284479519,0.282798864,0.113146687,0.083625621,0.020999488,0.024806614,0.06473266,0.043448328,0.04145322,0.195440311
36103,New York,Suffolk County,350314,446325,434698,140168,109588,1481093,0.236523972,0.301348396,0.293498113,0.094638217,0.073991302,0.021050634,0.02627758,0.067181718,0.036341075,0.036677489,0.187528495
36105,New York,Sullivan County,17712,21969,21579,8597,5641,75498,0.234602241,0.290987841,0.285822141,0.113870566,0.074717211,0.020879599,0.02537414,0.065424688,0.043726297,0.037037322,0.192442046
36107,New York,Tioga County,11244,13233,14229,5467,4387,48560,0.2315486,0.272508237,0.293018946,0.112582372,0.090341845,0.020607825,0.023762718,0.067072037,0.043231631,0.044782453,0.199456664
36109,New York,Tompkins County,23819,42241,21833,9131,5769,102793,0.231718113,0.410932651,0.212397731,0.088829006,0.056122499,0.020622912,0.035833327,0.048617841,0.034110338,0.027819923,0.167004341
36111,New York,Ulster County,36484,54450,52337,20759,14569,178599,0.204278859,0.304872928,0.293041954,0.116232454,0.081573805,0.018180818,0.026584919,0.067077303,0.044633262,0.040436135,0.196912438
36113,New York,Warren County,12932,17845,19197,8303,5988,64265,0.201229285,0.277678363,0.298716253,0.129199409,0.09317669,0.017909406,0.024213553,0.06837615,0.049612573,0.046187685,0.206299368
36115,New York,Washington County,12744,18315,18219,6907,5012,61197,0.208245502,0.299279376,0.297710672,0.11286501,0.08189944,0.01853385,0.026097162,0.068145973,0.043340164,0.040597552,0.1967147
36117,New York,Wayne County,21026,25147,26889,10092,6910,90064,0.233456209,0.27921256,0.298554361,0.112053651,0.076723219,0.020777603,0.024347335,0.068339093,0.043028602,0.0380317,0.194524333
36119,New York,Westchester County,237369,294600,270635,88081,76927,967612,0.245314238,0.304460879,0.27969372,0.091029256,0.079501908,0.021832967,0.026548989,0.064021893,0.034955234,0.039409096,0.186768178
36121,New York,Wyoming County,8331,12804,11762,4386,2802,40085,0.207833354,0.31942123,0.293426469,0.109417488,0.069901459,0.018497169,0.027853531,0.067165319,0.042016315,0.034650153,0.190182487
36123,New York,Yates County,6251,6909,6509,3067,2105,24841,0.251640433,0.2781289,0.262026488,0.123465239,0.08473894,0.022395999,0.02425284,0.059977863,0.047410652,0.042005092,0.196042446
37001,North Carolina,Alamance County,43377,50751,44181,15811,12316,166436,0.260622702,0.30492802,0.265453387,0.094997477,0.073998414,0.02319542,0.026589723,0.06076228,0.036479031,0.036681014,0.183707469
37003,North Carolina,Alexander County,8219,10929,10716,4370,3119,37353,0.220035874,0.292586941,0.286884588,0.116991942,0.083500656,0.019583193,0.025513581,0.065667882,0.044924906,0.041391275,0.197080837
37005,North Carolina,Alleghany County,2119,2682,3337,1738,1285,11161,0.18985754,0.240301048,0.298987546,0.155720814,0.115133053,0.016897321,0.020954251,0.068438249,0.059796792,0.057071454,0.223158068
37007,North Carolina,Anson County,5402,8167,6714,2714,1880,24877,0.21714837,0.328295212,0.269887848,0.109096756,0.075571813,0.019326205,0.028627343,0.061777328,0.041893154,0.037460948,0.189084978
37009,North Carolina,Ashe County,5277,6887,7978,4071,2896,27109,0.1946586,0.254048471,0.294293408,0.15017153,0.106827991,0.017324615,0.022153027,0.067363761,0.057665867,0.052954635,0.217461906
37011,North Carolina,Avery County,3121,5548,4945,2263,1628,17505,0.178291917,0.316938018,0.282490717,0.129277349,0.093001999,0.015867981,0.027636995,0.064662125,0.049642502,0.046101091,0.203910694
37013,North Carolina,Beaufort County,10471,12180,13147,6771,4510,47079,0.22241339,0.258714076,0.27925402,0.143822086,0.095796427,0.019794792,0.022559867,0.063921245,0.055227681,0.047486289,0.208989874
37015,North Carolina,Bertie County,3691,5548,5408,2456,1923,19026,0.193997687,0.291600967,0.284242615,0.129086513,0.101072217,0.017265794,0.025427604,0.065063135,0.049569221,0.050101498,0.207427252
37017,North Carolina,Bladen County,7487,9141,9315,4385,2862,33190,0.225579994,0.275414281,0.280656824,0.132118108,0.086230792,0.020076619,0.024016125,0.064242347,0.050733353,0.042744604,0.201813049
37019,North Carolina,Brunswick County,22916,30561,40197,29116,13954,136744,0.167583221,0.22349061,0.293958053,0.212923419,0.102044697,0.014914907,0.019488381,0.067286998,0.081762593,0.050583556,0.234036435
37021,North Carolina,Buncombe County,53351,84880,69044,30714,21114,259103,0.205906531,0.32759173,0.266473179,0.118539731,0.081488829,0.018325681,0.028565999,0.060995711,0.045519257,0.040394012,0.19380066
37023,North Carolina,Burke County,19576,25969,26543,10411,7883,90382,0.216591799,0.28732491,0.293675732,0.115188865,0.087218694,0.01927667,0.025054732,0.067222375,0.044232524,0.043234307,0.199020608
37025,North Carolina,Cabarrus County,59202,68592,55600,16844,11104,211342,0.280124159,0.324554514,0.263080694,0.079700202,0.052540432,0.02493105,0.028301154,0.060219171,0.030604877,0.026044292,0.170100544
37027,North Carolina,Caldwell County,18241,23072,24414,9692,6610,82029,0.222372576,0.281266381,0.297626449,0.118153336,0.080581258,0.019791159,0.024526428,0.068126694,0.045370881,0.03994413,0.197759292
37029,North Carolina,Camden County,2665,3127,3168,1019,731,10710,0.248832866,0.291970121,0.295798319,0.095144725,0.068253968,0.022146125,0.025459795,0.067708235,0.036535574,0.033833492,0.185683221
37031,North Carolina,Carteret County,13447,17794,20920,10540,6823,69524,0.193415224,0.255940395,0.300903285,0.151602324,0.098138772,0.017213955,0.022318002,0.068876762,0.058215293,0.048647389,0.215271401
37033,North Carolina,Caswell County,4686,6315,6816,2894,1987,22698,0.206449907,0.278218345,0.300290775,0.12750022,0.087540752,0.018374042,0.02426064,0.068736558,0.048960085,0.043393951,0.203725275
37035,North Carolina,Catawba County,38932,46783,44600,16903,11434,158652,0.245392431,0.294878098,0.281118423,0.106541361,0.072069687,0.021839926,0.02571337,0.064348007,0.040911883,0.035724944,0.18853813
37037,North Carolina,Chatham County,16132,18130,21020,10228,7629,73139,0.220566319,0.247884166,0.287397968,0.139843312,0.104308235,0.019630402,0.021615499,0.065785395,0.053699832,0.051705592,0.21243672
37039,North Carolina,Cherokee County,5245,6542,8199,4984,3413,28383,0.184793715,0.230490082,0.288870098,0.175598069,0.120248036,0.016446641,0.020098735,0.066122366,0.067429659,0.059606951,0.229704351
37041,North Carolina,Chowan County,3117,3631,3825,1979,1477,14029,0.222182622,0.258821014,0.272649512,0.141064937,0.105281916,0.019774253,0.022569192,0.062409473,0.054168936,0.052188246,0.211110101
37043,North Carolina,Clay County,2115,2423,3137,2097,1367,11139,0.189873418,0.217524015,0.281623126,0.188257474,0.122721968,0.016898734,0.018968094,0.064463534,0.07229087,0.060833279,0.233454511
37045,North Carolina,Cleveland County,24074,28183,27204,10865,7319,97645,0.246546162,0.28862717,0.278601055,0.111270418,0.074955195,0.021942608,0.025168289,0.063771781,0.042727841,0.03715529,0.19076581
37047,North Carolina,Columbus County,12862,16780,14822,6574,4617,55655,0.231102327,0.301500314,0.266319288,0.118120564,0.082957506,0.020568107,0.026290827,0.060960485,0.045358297,0.041122036,0.194299752
37049,North Carolina,Craven County,24785,34881,23646,11336,8264,102912,0.240836831,0.338940065,0.229769123,0.110152363,0.080301617,0.021434478,0.029555574,0.052594152,0.042298507,0.039805512,0.185688223
37051,North Carolina,Cumberland County,92206,129312,71195,23445,16172,332330,0.277453134,0.389107213,0.214229832,0.070547348,0.048662474,0.024693329,0.033930149,0.049037208,0.027090181,0.024121988,0.158872856
37053,North Carolina,Currituck County,6572,7822,8280,2821,1577,27072,0.242760047,0.288933215,0.305851064,0.104203605,0.058252069,0.021605644,0.025194976,0.070009309,0.040014184,0.02887555,0.185699664
37055,North Carolina,Dare County,7533,9662,11487,5113,2706,36501,0.206377907,0.264705077,0.314703707,0.140078354,0.074134955,0.018367634,0.023082283,0.072035678,0.053790088,0.036748697,0.20402438
37057,North Carolina,Davidson County,40188,47618,48431,17825,12552,166614,0.241204221,0.285798312,0.290677854,0.106983807,0.075335806,0.021467176,0.024921613,0.066536161,0.041081782,0.037343959,0.19135069
37059,North Carolina,Davie County,9923,11135,12631,5088,3956,42733,0.2322093,0.260571455,0.295579529,0.119064891,0.092574825,0.020666628,0.022721831,0.067658154,0.045720918,0.045889341,0.202656872
37061,North Carolina,Duplin County,15307,16900,15643,6368,4638,58856,0.260075438,0.287141498,0.265784287,0.108196276,0.078802501,0.023146714,0.025038739,0.060838023,0.04154737,0.0390624,0.189633246
37063,North Carolina,Durham County,76121,123613,75535,25710,15760,316739,0.240327209,0.390267697,0.238477106,0.081170933,0.049757055,0.021389122,0.034031343,0.05458741,0.031169638,0.024664572,0.165842085
37065,North Carolina,Edgecombe County,12836,14780,14136,6122,4131,52005,0.246822421,0.284203442,0.271820017,0.11771945,0.07943467,0.021967195,0.02478254,0.062219602,0.045204269,0.039375766,0.193549372
37067,North Carolina,Forsyth County,98673,120597,99212,35528,25089,379099,0.260282934,0.318114793,0.261704726,0.093716945,0.066180602,0.023165181,0.02773961,0.059904212,0.035987307,0.032805724,0.179602034
37069,North Carolina,Franklin County,16484,19940,19784,6939,4413,67560,0.243990527,0.295145056,0.292835998,0.102708703,0.065319716,0.021715157,0.025736649,0.06703016,0.039440142,0.032378983,0.186301091
37071,North Carolina,Gaston County,55401,70021,61637,21399,14388,222846,0.248606661,0.314212505,0.276590112,0.096025955,0.064564767,0.022125993,0.02739933,0.063311477,0.036873967,0.032004755,0.181715521
37073,North Carolina,Gates County,2583,2977,3673,1370,970,11573,0.223191912,0.257236672,0.317376653,0.118378986,0.083815778,0.01986408,0.022431038,0.072647516,0.04545753,0.041547481,0.201947645
37075,North Carolina,Graham County,1881,2220,2364,1094,925,8484,0.221711457,0.261669024,0.27864215,0.128948609,0.10902876,0.01973232,0.022817539,0.063781188,0.049516266,0.054045556,0.209892869
37077,North Carolina,Granville County,13742,17998,18082,6250,4043,60115,0.228595193,0.29939283,0.300790152,0.103967396,0.067254429,0.020344972,0.026107055,0.068850866,0.03992348,0.03333802,0.188564393
37079,North Carolina,Greene County,4664,7159,5708,2131,1350,21012,0.221968399,0.34071007,0.271654293,0.101418237,0.064249001,0.019755188,0.029709918,0.062181668,0.038944603,0.03184823,0.182439606
37081,North Carolina,Guilford County,138473,177204,137044,47597,33352,533670,0.259473083,0.332047895,0.256795398,0.089188075,0.06249555,0.023093104,0.028954576,0.058780467,0.034248221,0.030979044,0.176055412
37083,North Carolina,Halifax County,11851,14044,14200,6041,4438,50574,0.234329893,0.277692095,0.280776684,0.119448729,0.0877526,0.02085536,0.024214751,0.064269783,0.045868312,0.043498964,0.19870717
37085,North Carolina,Harnett County,38679,47599,31213,10210,6513,134214,0.288189012,0.354650037,0.232561432,0.076072541,0.048526979,0.025648822,0.030925483,0.053233312,0.029211856,0.024054824,0.163074296
37087,North Carolina,Haywood County,12380,16675,17668,8726,6522,61971,0.199770861,0.269077472,0.285101096,0.140807797,0.105242775,0.017779607,0.023463556,0.065259641,0.054070194,0.052168843,0.212741841
37089,North Carolina,Henderson County,24242,30444,31988,16892,13182,116748,0.207643814,0.26076678,0.273991846,0.144687703,0.112909857,0.018480299,0.022738863,0.062716733,0.055560078,0.055969416,0.21546539
37091,North Carolina,Hertford County,5538,7003,6439,2666,2013,23659,0.234075827,0.295997295,0.272158587,0.112684391,0.0850839,0.020832749,0.025810964,0.0622971,0.043270806,0.042176089,0.194387709
37093,North Carolina,Hoke County,16160,20660,12436,3606,1902,54764,0.295084362,0.377255131,0.227083486,0.065846176,0.034730845,0.026262508,0.032896647,0.05197941,0.025284932,0.01721608,0.153639577
37095,North Carolina,Hyde County,955,1676,1518,638,443,5230,0.182600382,0.320458891,0.290248566,0.121988528,0.084703633,0.016251434,0.027944015,0.066437897,0.046843595,0.041987591,0.199464532
37097,North Carolina,Iredell County,45106,53843,51183,17190,11113,178435,0.252786729,0.301751338,0.286843949,0.096337602,0.062280382,0.022498019,0.026312717,0.06565858,0.036993639,0.030872385,0.18233534
37099,North Carolina,Jackson County,10033,14407,10360,5219,3308,43327,0.231564613,0.33251783,0.23911187,0.120456067,0.07634962,0.020609251,0.028995555,0.054732707,0.04625513,0.037846507,0.188439149
